store_id,retailer,country,state,location_setting,place_id,mapping_confidence,operational_status,usable_for_network,current_source,eligible_for_analytics,eligible_for_place_analytics,source_id,issues
independent-other-optical-osm-au-node-3148788170,Independent / Other optical,Australia,TAS,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-3919500461,Independent / Other optical,Australia,TAS,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-4613613189,Independent / Other optical,Australia,TAS,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-2746896734,Independent / Other optical,Australia,TAS,High Street,corridor-au-tas-burnie-wilmot-street,Medium,Usable,true,true,true,true,osm-opticians,
opsm-2287,OPSM,Australia,TAS,High Street,corridor-au-tas-burnie-mount-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3543,Specsavers,Australia,TAS,High Street,corridor-au-tas-burnie-wilson-street,Medium,Usable,true,true,true,true,specsavers-au,
independent-other-optical-osm-au-node-9983421754,Independent / Other optical,Australia,TAS,High Street,corridor-au-tas-devonport-rooke-street,Medium,Usable,true,true,true,true,osm-opticians,
opsm-2294,OPSM,Australia,TAS,High Street,corridor-au-tas-devonport-rooke-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3585,Specsavers,Australia,TAS,High Street,corridor-au-tas-devonport-rooke-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-1662,OPSM,Australia,TAS,High Street,corridor-au-tas-glenorchy-main-road,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3515,Specsavers,Australia,TAS,Shopping Centre,place-au-tas-northgate-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-hobart,Bailey Nelson,Australia,TAS,Shopping Centre,place-au-tas-the-cat-fiddle-arcade,Medium,Usable,true,true,true,true,bailey-nelson-au,
opsm-2293,OPSM,Australia,TAS,Shopping Centre,place-au-tas-the-cat-fiddle-arcade,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-56,Oscar Wylee,Australia,TAS,Shopping Centre,place-au-tas-the-cat-fiddle-arcade,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3495,Specsavers,Australia,TAS,Shopping Centre,place-au-tas-the-cat-fiddle-arcade,High,Usable,true,true,true,true,specsavers-au,
opsm-1666,OPSM,Australia,TAS,High Street,corridor-au-tas-kings-meadows-hobart-road,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3641,Specsavers,Australia,TAS,Shopping Centre,place-au-tas-meadow-mews-plaza,High,Usable,true,true,true,true,specsavers-au,
opsm-2292,OPSM,Australia,TAS,Shopping Centre,place-au-tas-kingston-plaza,High,Usable,true,true,true,true,opsm-au,
specsavers-3547,Specsavers,Australia,TAS,High Street,corridor-au-tas-kingston-channel-highway,Medium,Usable,true,true,true,true,specsavers-au,
opsm-2291,OPSM,Australia,TAS,High Street,corridor-au-tas-launceston-brisbane-street,Medium,Usable,true,true,true,true,opsm-au,
oscar-wylee-110,Oscar Wylee,Australia,TAS,High Street,corridor-au-tas-launceston-brisbane-street,High,Usable,true,true,true,true,oscar-wylee-au,
specsavers-3325,Specsavers,Australia,TAS,High Street,corridor-au-tas-launceston-brisbane-street,Medium,Usable,true,true,true,true,specsavers-au,
opsm-2290,OPSM,Australia,TAS,High Street,corridor-au-tas-moonah-main-road,Medium,Usable,true,true,true,true,opsm-au,
opsm-2289,OPSM,Australia,TAS,High Street,corridor-au-tas-rosny-bayfield-street,Medium,Usable,true,true,true,true,opsm-au,
specsavers-3421,Specsavers,Australia,TAS,Shopping Centre,place-au-tas-rosny-park-eastlands-shopping-centre,High,Usable,true,true,true,true,specsavers-au,
bailey-nelson-hobart-eastlands,Bailey Nelson,Australia,TAS,Shopping Centre,place-au-tas-hobart-eastlands,High,Usable,true,true,true,true,bailey-nelson-au,
independent-other-optical-osm-au-node-2365319231,Independent / Other optical,Australia,TAS,Uncertain,,Uncertain,Needs review,true,true,true,false,osm-opticians,location setting needs review
independent-other-optical-osm-au-node-6057522187,Independent / Other optical,Australia,TAS,High Street,corridor-au-tas-ulverstone-king-edward-street,Medium,Usable,true,true,true,true,osm-opticians,
opsm-2288,OPSM,Australia,TAS,High Street,corridor-au-tas-wynyard-goldie-street,Medium,Usable,true,true,true,true,opsm-au,
independent-other-optical-osm-ne-node-4584902658,Independent / Other optical,New Zealand,Taranaki,Shopping Centre,place-nz-taranaki-taranaki-eye-centre,High,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-ne-node-4584902719,Independent / Other optical,New Zealand,Taranaki,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
opsm-nz-1676,OPSM,New Zealand,Taranaki,High Street,corridor-nz-taranaki-new-plymouth-gill-street,Medium,Usable,true,true,true,true,opsm-nz,
specsavers-nz-3831,Specsavers,New Zealand,Taranaki,High Street,corridor-nz-taranaki-new-plymouth-devon-street,Medium,Usable,true,true,true,true,specsavers-nz,
independent-other-optical-osm-ne-node-6914314185,Independent / Other optical,New Zealand,Tasman,High Street,corridor-nz-tasman-tasman-queen-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
specsavers-nz-3805,Specsavers,New Zealand,Tasman,Shopping Centre,place-nz-tasman-richmond-mall,High,Usable,true,true,true,true,specsavers-nz,
independent-other-optical-osm-au-node-12121721359,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-10774441654,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-murray-street-1,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-4066348933,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-6457257749,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-2310667483,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-wellington-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-5152973323,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-1031903263,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-church-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-1550521169,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-3953229690,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-11145701652,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-771544870,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-nicholson-street-2,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-4060966864,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-12418114627,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-manningham-road,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-637166859,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-high-street-1,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-5203746943,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-148877743,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-howitt-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-493891538,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-5402564830,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-1077951944,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-smith-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-10814212741,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-10814212736,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-5341866324,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-636860762,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-nicholson-street-1,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-631561723,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-koornang-road,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-865564237,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-malop-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-5999588645,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-hopkins-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-537154052,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-4041199624,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-buckingham-avenue,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-10705975016,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-queens-parade,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-4066348932,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-6065622279,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-5242024739,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-1292397868,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-6699795803,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-1031541532,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-church-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-992371055,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-graham-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-1055773701,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-678347804,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-grattan-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-way-266738149,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-pakington-street-2,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-11699205333,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-way-150873536,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-sturt-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-6033561738,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-7202507522,Independent / Other optical,Australia,VIC,Shopping Centre,place-au-vic-fitzroy-north-eye-centre,High,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-10711723865,Independent / Other optical,Australia,VIC,Uncertain,,Uncertain,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address; location setting needs review
independent-other-optical-osm-au-node-13592054475,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-vincent-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-1391960501,Independent / Other optical,Australia,VIC,High Street,corridor-au-vic-vic-gray-street,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
independent-other-optical-osm-au-node-13794345661,Independent / Other optical,Australia,VIC,Shopping Centre,place-au-vic-melbourne-optical-centre,Medium,Limited,false,true,false,false,osm-opticians,record lacks a meaningful public storefront address
